sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
屏東,屏東縣,42,,良好,1.1,0.27,51.3,45.0,30,11,7.8,8.5,0.7,2,328,"2024-11-26 17:00",,0.2,12,30,1,120.488033,22.673081,59
小港,高雄市,44,,良好,,,41.8,43.3,50,11,,,,2.9,296,"2024-11-26 17:00",,0.2,13.5,39,1,120.337736,22.565833,58
前鎮,高雄市,54,細懸浮微粒,普通,1.6,0.43,46.5,43.3,65,20,18.7,21.1,2.3,2.6,338,"2024-11-26 17:00",,0.2,16.9,45,1,120.30833356,22.6044507,57
前金,高雄市,54,懸浮微粒,普通,1.5,0.38,50.5,42.9,70,15,13.5,15.2,1.6,3.1,347,"2024-11-26 17:00",,0.2,14.4,54,0,120.28676111,22.63390278,56
左營,高雄市,50,,良好,1.6,0.35,48.5,45.3,72,16,15.5,16.7,1.2,3.2,320,"2024-11-26 17:00",,0.2,15.3,45,0,120.292917,22.674861,54
楠梓,高雄市,43,,良好,1.3,0.31,50.3,44.4,48,13,12.5,13.4,0.8,2.6,343,"2024-11-26 17:00",,0.2,13.1,43,1,120.328289,22.733667,53
林園,高雄市,55,細懸浮微粒,普通,1.9,0.3,52.6,49.4,56,17,21.4,26.9,5.5,1.8,232,"2024-11-26 17:00",,0.2,17.1,42,1,120.41175,22.4795,52
大寮,高雄市,53,細懸浮微粒,普通,1.5,0.25,45.4,41.0,28,17,14,15,1,2,345,"2024-11-26 17:00",,0.2,16.5,27,2,120.425311,22.56413611,51
鳳山,高雄市,56,細懸浮微粒,普通,1.3,0.5,,40.5,38,17,16.8,18.5,1.7,0.7,126,"2024-11-26 17:00",,0.4,17.4,40,1,120.357422,22.628126,50
仁武,高雄市,47,,良好,1.5,0.31,49.7,42.1,27,11,13.6,14.9,1.2,3.1,348,"2024-11-26 17:00",,0.2,14.6,30,1,120.332631,22.689056,49
橋頭,高雄市,40,,良好,1.5,0.34,50.9,43.7,42,11,14.5,16,1.4,3.3,355,"2024-11-26 17:00",,0.2,11.7,38,1,120.305689,22.757506,48
美濃,高雄市,39,,良好,1,0.26,47.3,42.0,28,6,5.3,6.3,0.9,1.1,313,"2024-11-26 17:00",,0.2,8.3,24,0,120.530542,22.883583,47
臺南,臺南市,45,,良好,1.8,0.37,51.4,42.8,77,9,12.2,13,0.8,5.3,359,"2024-11-26 17:00",,0.2,9.2,45,1,120.21947897,22.98928311,46
安南,臺南市,50,,良好,1.4,0.37,52.6,43.2,80,15,8.5,9.3,0.8,3.6,325,"2024-11-26 17:00",,0.2,12.7,50,0,120.2175,23.048197,45
善化,臺南市,44,,良好,1.7,0.31,49.6,44.0,78,15,7.9,8.9,1,4.5,1,"2024-11-26 17:00",,0.2,10.1,44,1,120.29740529,23.11337642,44
新營,臺南市,65,懸浮微粒,普通,1.5,0.38,44,40.7,155,16,10.3,11.7,1.4,4,14,"2024-11-26 17:00",,0.2,13,65,1,120.31725,23.305633,43
嘉義,嘉義市,63,懸浮微粒,普通,2.3,0.48,39.2,42.2,164,21,13.4,15.1,1.6,3.1,2,"2024-11-26 17:00",,0.2,12.5,63,2,120.44125148,23.46477865,42
臺西,雲林縣,36,,良好,1.2,0.35,38.9,39.0,45,15,5.3,5.9,0.6,9.5,24,"2024-11-26 17:00",,0.2,7.2,33,1,120.19933333,23.702175,41
朴子,嘉義縣,63,懸浮微粒,普通,1.5,0.33,43.9,40.3,95,11,6.2,8.2,2,2.9,357,"2024-11-26 17:00",,0.2,8.8,63,1,120.2478,23.46538,40
新港,嘉義縣,101,懸浮微粒,對敏感族群不健康,2.5,0.37,37.8,41.8,354,29,10,10.5,0.5,4.8,11,"2024-11-26 17:00",,0.2,13.8,102,1,120.345531,23.554839,39
崙背,雲林縣,120,懸浮微粒,對敏感族群不健康,2.1,0.44,29.5,35.1,435,36,10.8,12.4,1.6,2.4,5,"2024-11-26 17:00",,0.3,17,161,1,120.348742,23.757547,38
斗六,雲林縣,50,,良好,1.4,0.39,36.2,42.4,89,17,11.9,13.5,1.5,2.9,344,"2024-11-26 17:00",,0.2,10.5,50,1,120.544994,23.711853,37
南投,南投縣,34,,良好,1.4,0.42,26.5,37.6,37,10,16.2,18.6,2.3,2.8,341,"2024-11-26 17:00",,0.3,8,23,1,120.685306,23.913,36
二林,彰化縣,42,,良好,1.6,0.38,31.2,36.9,54,7,11.1,12.5,1.4,5.1,21,"2024-11-26 17:00",,0.3,7.2,42,1,120.409653,23.925175,35
線西,彰化縣,32,,良好,1.5,0.35,26.5,31.6,39,12,12,14.3,2.2,6.6,29,"2024-11-26 17:00",,0.3,8.7,32,1,120.469061,24.131672,34
彰化,彰化縣,27,,良好,0.8,0.45,23.1,28.4,24,10,13.8,16.5,2.7,2.7,20,"2024-11-26 17:00",,0.3,8.1,27,0,120.541519,24.066,33
西屯,臺中市,29,,良好,1,0.37,24.8,30.1,44,7,11.4,14,2.5,3.8,10,"2024-11-26 17:00",,0.3,7.2,29,1,120.616917,24.162197,32
忠明,臺中市,27,,良好,1.3,0.42,24.3,29.5,30,3,13,15.7,2.7,3.1,8,"2024-11-26 17:00",,0.3,4.6,19,1,120.641092,24.151958,31
大里,臺中市,31,,良好,1.2,0.41,28.1,33.5,27,6,11.6,14.2,2.6,3,16,"2024-11-26 17:00",,0.3,5.8,18,1,120.67844444,24.09961111,30
沙鹿,臺中市,27,,良好,0.8,0.37,11.8,29.5,25,10,12.2,14.2,1.9,4.8,44,"2024-11-26 17:00",,0.3,7.4,21,0,120.568794,24.225628,29
豐原,臺中市,31,,良好,1.1,0.35,30.5,33.6,27,8,7.2,8.2,1,2,36,"2024-11-26 17:00",,0.2,5.8,15,1,120.74252414,24.25699731,28
三義,苗栗縣,26,,良好,0.8,0.34,28.7,28.2,15,8,7.1,8.7,1.6,6.7,14,"2024-11-26 17:00",,0.3,5.2,11,0,120.75956754,24.38248443,27
苗栗,苗栗縣,23,,良好,1.5,0.34,29.5,25.5,20,11,9.7,11.4,1.7,5,22,"2024-11-26 17:00",,0.3,6.4,16,1,120.82011468,24.56499183,26
頭份,苗栗縣,25,,良好,1.7,0.33,28.4,24.6,16,10,13,15.3,2.3,3.4,57,"2024-11-26 17:00",,0.3,7.7,13,1,120.89869286,24.69690679,25
新竹,新竹市,21,,良好,1.4,0.34,30.3,23.6,25,6,11.8,12.9,1.1,3.2,38,"2024-11-26 17:00",,0.3,4.5,14,1,120.97236752,24.8056356,24
竹東,新竹縣,24,,良好,0.4,0.26,35.8,27.0,18,6,6.8,7.4,0.6,5.1,41,"2024-11-26 17:00",,0.3,5.2,12,0,121.08895493,24.74091408,23
湖口,新竹縣,23,,良好,2.3,0.28,37.6,25.9,33,9,6.7,7.5,0.8,5.8,41,"2024-11-26 17:00",,0.3,6.2,16,1,121.03886894,24.90009696,22
龍潭,桃園市,23,,良好,1.1,0.27,35.8,25.1,28,10,8.3,9.5,1.1,6.6,61,"2024-11-26 17:00",,0.3,6.8,19,1,121.21645772,24.86400048,21
平鎮,桃園市,27,,良好,1.4,0.4,30.1,21.2,30,11,16.3,18.9,2.5,2.6,73,"2024-11-26 17:00",,0.3,6.5,16,0,121.203986,24.952786,20
觀音,桃園市,37,,良好,1.1,0.23,40.9,27.6,47,15,7.9,8.3,0.3,7.1,66,"2024-11-26 17:00",,0.2,11.3,33,0,121.08283092,25.03556747,19
大園,桃園市,37,,良好,2.1,0.28,37.3,25.2,45,20,13.5,15.4,1.9,5.5,64,"2024-11-26 17:00",,0.3,11.3,24,1,121.20251473,25.06100357,18
桃園,桃園市,22,,良好,0.9,0.38,29.3,21.8,33,10,13.3,15.9,2.5,2.9,51,"2024-11-26 17:00",,0.4,6.8,17,1,121.30500531,24.9947107,17
大同,臺北市,45,,良好,0.9,0.64,22.3,14.3,38,16,27,47.7,20.7,-,-,"2024-11-26 17:00",,0.7,11.5,23,0,121.51342074,25.06331455,16
松山,臺北市,36,,良好,1.2,0.28,31,24,48,19,15.8,18.1,2.2,2.8,14,"2024-11-26 17:00",,0.3,11.2,29,1,121.578611,25.05,15
古亭,臺北市,31,,良好,1.1,0.33,32.5,23.9,35,13,13.2,14.4,1.2,2,57,"2024-11-26 17:00",,0.3,9.5,21,0,121.529556,25.020608,14
萬華,臺北市,28,,良好,1.7,0.35,25.1,15.3,42,13,17.6,21.3,3.7,3.2,77,"2024-11-26 17:00",,0.4,8.6,24,1,121.507972,25.046503,13
中山,臺北市,33,,良好,0.9,0.42,27.3,19.9,42,17,20.2,24.1,3.9,2,57,"2024-11-26 17:00",,0.4,10.3,24,0,121.526528,25.062361,12
士林,臺北市,28,,良好,1.3,0.26,41.8,30.4,37,11,7.8,9,1.2,1.8,130,"2024-11-26 17:00",,0.3,7,19,0,121.51666356,25.10334003,11
淡水,新北市,29,,良好,1.3,0.25,43.9,31,35,11,3.9,4.9,0.9,3.6,30,"2024-11-26 17:00",,0.3,7.6,19,1,121.449239,25.1645,10
林口,新北市,22,,良好,0.9,0.27,30.3,23.0,39,12,13.2,16.2,3,3.1,49,"2024-11-26 17:00",,0.3,5.9,22,0,121.36548982,25.07798949,9
菜寮,新北市,26,,良好,0.9,0.32,39.6,24.7,30,13,10.1,10.8,0.7,4,77,"2024-11-26 17:00",,0.4,7.9,16,0,121.481028,25.06895,8
新莊,新北市,32,,良好,1.1,0.3,36.7,22.9,42,15,9.3,10.5,1.2,4.7,70,"2024-11-26 17:00",,0.3,9.8,24,1,121.4325,25.037972,7
板橋,新北市,25,,良好,1,0.35,35.9,24.3,41,15,15.5,17.2,1.7,3.1,89,"2024-11-26 17:00",,0.4,7,20,1,121.458667,25.012972,6
土城,新北市,31,,良好,1,0.33,31.7,25.3,37,12,15.3,17.1,1.8,2,140,"2024-11-26 17:00",,0.3,9.4,24,1,121.451861,24.982528,5
新店,新北市,38,,良好,0.8,0.33,30.7,21.6,32,14,10.8,12.1,1.3,2.8,92,"2024-11-26 17:00",,0.3,11.7,22,0,121.537778,24.977222,4
萬里,新北市,67,懸浮微粒,普通,0.3,0.25,53.6,39.1,91,21,3.1,3.8,0.7,6.2,40,"2024-11-26 17:00",,0.3,12.8,67,0,121.689881,25.179667,3
汐止,新北市,32,,良好,1.2,0.24,37.6,25.9,32,15,10.5,11.7,1.2,2.7,27,"2024-11-26 17:00",,0.2,10,20,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,1.1,0.27,47,33.9,39,11,4,4.5,0.4,1.4,97,"2024-11-26 17:00",,0.3,5.4,26,1,121.760056,25.129167,1
屏東(枋山),屏東縣,39,,良好,0,0.22,41.1,42.4,32,9,2.9,3.3,0.4,7.2,89,"2024-11-26 17:00",,0.1,8.6,27,0,120.651472,22.260899,313
花蓮（美崙）,花蓮縣,31,,良好,0.1,0.35,38.7,33.4,27,10,8,12.6,4.6,5.4,35,"2024-11-26 17:00",,0.3,8.3,21,0,121.61575076,23.97709367,312
新北(樹林),新北市,27,,良好,0.6,0.39,26.2,17.0,38,12,16.9,23.9,7,0.3,146,"2024-11-26 17:00",,0.4,8,21,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,61,細懸浮微粒,普通,1.2,0.31,58.9,52.0,48,18,6.7,7.9,1.1,3.2,320,"2024-11-26 17:00",,0.2,19.7,45,2,120.37722,22.35222,204
臺南（麻豆）,臺南市,52,懸浮微粒,普通,1.3,0.32,46.1,39.7,94,13,8.1,9,0.8,4.1,4,"2024-11-26 17:00",,0.2,11,52,0,120.24583056,23.17904722,203
高雄（湖內）,高雄市,48,,良好,1.9,0.35,48.6,40.7,57,7,13,13.3,0.3,1.8,340,"2024-11-26 17:00",,0.2,8.3,48,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,31,,良好,1.4,0.42,27.8,34.2,39,12,13.2,15.8,2.5,1.8,354,"2024-11-26 17:00",,0.3,6.6,26,1,120.56373,23.96117,201
大城,彰化縣,37,,良好,1.5,0.31,38.2,40.5,30,13,5,5.9,0.9,10.6,40,"2024-11-26 17:00",,0.2,7.6,30,1,120.26964167,23.85493056,85
富貴角,新北市,43,,良好,0.3,0.21,54.7,40.1,54,17,1.3,1.4,0.1,10.2,49,"2024-11-26 17:00",,0.2,11.1,43,0,121.53656894,25.29681695,84
麥寮,雲林縣,68,懸浮微粒,普通,1.2,0.35,37.2,39.1,111,15,6,7.7,1.7,7.8,4,"2024-11-26 17:00",,0.2,10,68,1,120.251825,23.753506,83
關山,臺東縣,79,懸浮微粒,普通,0.8,0.32,32.9,30.2,29,5,5.2,5.8,0.6,2.3,23,"2024-11-26 17:00",,0.2,6,79,1,121.161933,23.045083,80
馬公,澎湖縣,32,,良好,1.4,0.32,38.7,35.2,12,6,3.7,4.7,1,6.7,36,"2024-11-26 17:00",,0.2,4,11,1,119.566158,23.569031,78
金門,金門縣,44,,良好,0.8,0.42,53.1,47.0,21,10,6.5,7.4,0.8,2.1,93,"2024-11-26 17:00",,0.3,8.4,18,0,118.312256,24.432133,77
馬祖,連江縣,33,,良好,0.5,0.28,50.8,36.3,27,12,4.9,6,1.1,1.6,310,"2024-11-26 17:00",,0.3,8.8,14,0,119.952724,26.153736,75
埔里,南投縣,44,,良好,1.4,0.24,38.6,34.0,13,10,3.8,5.4,1.6,1.1,297,"2024-11-26 17:00",,0.2,13.4,15,1,120.967903,23.968842,72
復興,高雄市,55,細懸浮微粒,普通,1.5,0.53,46.4,41.2,64,24,17.4,19.2,1.8,1.3,281,"2024-11-26 17:00",,0.3,17.3,43,0,120.312017,22.608711,71
永和,新北市,28,,良好,1,0.4,32.7,24.4,40,11,15,20.5,5.4,2.4,75,"2024-11-26 17:00",,0.4,8.5,23,1,121.516306,25.017,70
竹山,南投縣,37,,良好,0.9,0.34,43.6,40.7,35,9,12,12.9,0.8,2.3,33,"2024-11-26 17:00",,0.2,10.6,27,0,120.677306,23.756389,69
中壢,桃園市,43,,良好,1,0.75,17.9,12.6,32,12,26.2,46.8,20.5,1.1,293,"2024-11-26 17:00",,0.6,10.5,22,0,121.221667,24.953278,68
三重,新北市,55,二氧化氮,普通,0.8,1.07,13.3,7.9,47,16,36.5,89.2,52.6,-,-,"2024-11-26 17:00",,1,10.9,27,0,121.493806,25.072611,67
冬山,宜蘭縣,28,,良好,0.6,0.27,35.2,28.0,38,11,9,12.2,3.1,3.2,354,"2024-11-26 17:00",,0.3,6,28,0,121.792928,24.632203,66
宜蘭,宜蘭縣,25,,良好,1.2,0.32,33.6,27.9,28,12,8,9.5,1.5,1.7,60,"2024-11-26 17:00",,0.3,7.4,16,1,121.746394,24.747917,65
陽明,臺北市,31,,良好,0.6,0.25,48,34.4,20,5,1.3,1.9,0.6,,,"2024-11-26 17:00",,0.3,1.7,9,0,121.529583,25.182722,64
花蓮,花蓮縣,29,,良好,1.3,0.3,38.6,31.7,35,10,5.4,6.1,0.6,2.9,79,"2024-11-26 17:00",,0.3,7.8,29,1,121.599769,23.971306,63
臺東,臺東縣,32,,良好,1,0.32,40.2,35.9,19,10,4.3,5.6,1.2,3.3,338,"2024-11-26 17:00",,0.2,8.3,28,1,121.15045,22.755358,62
恆春,屏東縣,35,,良好,,,42.2,38.7,,,,,,11,29,"2024-11-26 17:00",,0.1,7.3,17,0,120.788928,21.958069,61
潮州,屏東縣,48,,良好,1.3,0.17,59.2,47.7,29,16,4.4,5.4,1,1.8,212,"2024-11-26 17:00",,0.1,14.8,27,0,120.561175,22.523108,60
屏東,屏東縣,42,,良好,1.1,0.27,51.3,45.0,30,11,7.8,8.5,0.7,2,328,"2024-11-26 17:00",,0.2,12,30,1,120.488033,22.673081,59
小港,高雄市,44,,良好,,,41.8,43.3,50,11,,,,2.9,296,"2024-11-26 17:00",,0.2,13.5,39,1,120.337736,22.565833,58
前鎮,高雄市,54,細懸浮微粒,普通,1.6,0.43,46.5,43.3,65,20,18.7,21.1,2.3,2.6,338,"2024-11-26 17:00",,0.2,16.9,45,1,120.30833356,22.6044507,57
前金,高雄市,54,懸浮微粒,普通,1.5,0.38,50.5,42.9,70,15,13.5,15.2,1.6,3.1,347,"2024-11-26 17:00",,0.2,14.4,54,0,120.28676111,22.63390278,56
左營,高雄市,50,,良好,1.6,0.35,48.5,45.3,72,16,15.5,16.7,1.2,3.2,320,"2024-11-26 17:00",,0.2,15.3,45,0,120.292917,22.674861,54
楠梓,高雄市,43,,良好,1.3,0.31,50.3,44.4,48,13,12.5,13.4,0.8,2.6,343,"2024-11-26 17:00",,0.2,13.1,43,1,120.328289,22.733667,53
林園,高雄市,55,細懸浮微粒,普通,1.9,0.3,52.6,49.4,56,17,21.4,26.9,5.5,1.8,232,"2024-11-26 17:00",,0.2,17.1,42,1,120.41175,22.4795,52
大寮,高雄市,53,細懸浮微粒,普通,1.5,0.25,45.4,41.0,28,17,14,15,1,2,345,"2024-11-26 17:00",,0.2,16.5,27,2,120.425311,22.56413611,51
鳳山,高雄市,56,細懸浮微粒,普通,1.3,0.5,,40.5,38,17,16.8,18.5,1.7,0.7,126,"2024-11-26 17:00",,0.4,17.4,40,1,120.357422,22.628126,50
仁武,高雄市,47,,良好,1.5,0.31,49.7,42.1,27,11,13.6,14.9,1.2,3.1,348,"2024-11-26 17:00",,0.2,14.6,30,1,120.332631,22.689056,49
橋頭,高雄市,40,,良好,1.5,0.34,50.9,43.7,42,11,14.5,16,1.4,3.3,355,"2024-11-26 17:00",,0.2,11.7,38,1,120.305689,22.757506,48
美濃,高雄市,39,,良好,1,0.26,47.3,42.0,28,6,5.3,6.3,0.9,1.1,313,"2024-11-26 17:00",,0.2,8.3,24,0,120.530542,22.883583,47
臺南,臺南市,45,,良好,1.8,0.37,51.4,42.8,77,9,12.2,13,0.8,5.3,359,"2024-11-26 17:00",,0.2,9.2,45,1,120.21947897,22.98928311,46
安南,臺南市,50,,良好,1.4,0.37,52.6,43.2,80,15,8.5,9.3,0.8,3.6,325,"2024-11-26 17:00",,0.2,12.7,50,0,120.2175,23.048197,45
善化,臺南市,44,,良好,1.7,0.31,49.6,44.0,78,15,7.9,8.9,1,4.5,1,"2024-11-26 17:00",,0.2,10.1,44,1,120.29740529,23.11337642,44
新營,臺南市,65,懸浮微粒,普通,1.5,0.38,44,40.7,155,16,10.3,11.7,1.4,4,14,"2024-11-26 17:00",,0.2,13,65,1,120.31725,23.305633,43
嘉義,嘉義市,63,懸浮微粒,普通,2.3,0.48,39.2,42.2,164,21,13.4,15.1,1.6,3.1,2,"2024-11-26 17:00",,0.2,12.5,63,2,120.44125148,23.46477865,42
臺西,雲林縣,36,,良好,1.2,0.35,38.9,39.0,45,15,5.3,5.9,0.6,9.5,24,"2024-11-26 17:00",,0.2,7.2,33,1,120.19933333,23.702175,41
朴子,嘉義縣,63,懸浮微粒,普通,1.5,0.33,43.9,40.3,95,11,6.2,8.2,2,2.9,357,"2024-11-26 17:00",,0.2,8.8,63,1,120.2478,23.46538,40
新港,嘉義縣,101,懸浮微粒,對敏感族群不健康,2.5,0.37,37.8,41.8,354,29,10,10.5,0.5,4.8,11,"2024-11-26 17:00",,0.2,13.8,102,1,120.345531,23.554839,39
崙背,雲林縣,120,懸浮微粒,對敏感族群不健康,2.1,0.44,29.5,35.1,435,36,10.8,12.4,1.6,2.4,5,"2024-11-26 17:00",,0.3,17,161,1,120.348742,23.757547,38
斗六,雲林縣,50,,良好,1.4,0.39,36.2,42.4,89,17,11.9,13.5,1.5,2.9,344,"2024-11-26 17:00",,0.2,10.5,50,1,120.544994,23.711853,37
南投,南投縣,34,,良好,1.4,0.42,26.5,37.6,37,10,16.2,18.6,2.3,2.8,341,"2024-11-26 17:00",,0.3,8,23,1,120.685306,23.913,36
二林,彰化縣,42,,良好,1.6,0.38,31.2,36.9,54,7,11.1,12.5,1.4,5.1,21,"2024-11-26 17:00",,0.3,7.2,42,1,120.409653,23.925175,35
線西,彰化縣,32,,良好,1.5,0.35,26.5,31.6,39,12,12,14.3,2.2,6.6,29,"2024-11-26 17:00",,0.3,8.7,32,1,120.469061,24.131672,34
彰化,彰化縣,27,,良好,0.8,0.45,23.1,28.4,24,10,13.8,16.5,2.7,2.7,20,"2024-11-26 17:00",,0.3,8.1,27,0,120.541519,24.066,33
西屯,臺中市,29,,良好,1,0.37,24.8,30.1,44,7,11.4,14,2.5,3.8,10,"2024-11-26 17:00",,0.3,7.2,29,1,120.616917,24.162197,32
忠明,臺中市,27,,良好,1.3,0.42,24.3,29.5,30,3,13,15.7,2.7,3.1,8,"2024-11-26 17:00",,0.3,4.6,19,1,120.641092,24.151958,31
大里,臺中市,31,,良好,1.2,0.41,28.1,33.5,27,6,11.6,14.2,2.6,3,16,"2024-11-26 17:00",,0.3,5.8,18,1,120.67844444,24.09961111,30
沙鹿,臺中市,27,,良好,0.8,0.37,11.8,29.5,25,10,12.2,14.2,1.9,4.8,44,"2024-11-26 17:00",,0.3,7.4,21,0,120.568794,24.225628,29
豐原,臺中市,31,,良好,1.1,0.35,30.5,33.6,27,8,7.2,8.2,1,2,36,"2024-11-26 17:00",,0.2,5.8,15,1,120.74252414,24.25699731,28
三義,苗栗縣,26,,良好,0.8,0.34,28.7,28.2,15,8,7.1,8.7,1.6,6.7,14,"2024-11-26 17:00",,0.3,5.2,11,0,120.75956754,24.38248443,27
苗栗,苗栗縣,23,,良好,1.5,0.34,29.5,25.5,20,11,9.7,11.4,1.7,5,22,"2024-11-26 17:00",,0.3,6.4,16,1,120.82011468,24.56499183,26
頭份,苗栗縣,25,,良好,1.7,0.33,28.4,24.6,16,10,13,15.3,2.3,3.4,57,"2024-11-26 17:00",,0.3,7.7,13,1,120.89869286,24.69690679,25
新竹,新竹市,21,,良好,1.4,0.34,30.3,23.6,25,6,11.8,12.9,1.1,3.2,38,"2024-11-26 17:00",,0.3,4.5,14,1,120.97236752,24.8056356,24
竹東,新竹縣,24,,良好,0.4,0.26,35.8,27.0,18,6,6.8,7.4,0.6,5.1,41,"2024-11-26 17:00",,0.3,5.2,12,0,121.08895493,24.74091408,23
湖口,新竹縣,23,,良好,2.3,0.28,37.6,25.9,33,9,6.7,7.5,0.8,5.8,41,"2024-11-26 17:00",,0.3,6.2,16,1,121.03886894,24.90009696,22
龍潭,桃園市,23,,良好,1.1,0.27,35.8,25.1,28,10,8.3,9.5,1.1,6.6,61,"2024-11-26 17:00",,0.3,6.8,19,1,121.21645772,24.86400048,21
平鎮,桃園市,27,,良好,1.4,0.4,30.1,21.2,30,11,16.3,18.9,2.5,2.6,73,"2024-11-26 17:00",,0.3,6.5,16,0,121.203986,24.952786,20
觀音,桃園市,37,,良好,1.1,0.23,40.9,27.6,47,15,7.9,8.3,0.3,7.1,66,"2024-11-26 17:00",,0.2,11.3,33,0,121.08283092,25.03556747,19
大園,桃園市,37,,良好,2.1,0.28,37.3,25.2,45,20,13.5,15.4,1.9,5.5,64,"2024-11-26 17:00",,0.3,11.3,24,1,121.20251473,25.06100357,18
桃園,桃園市,22,,良好,0.9,0.38,29.3,21.8,33,10,13.3,15.9,2.5,2.9,51,"2024-11-26 17:00",,0.4,6.8,17,1,121.30500531,24.9947107,17
大同,臺北市,45,,良好,0.9,0.64,22.3,14.3,38,16,27,47.7,20.7,-,-,"2024-11-26 17:00",,0.7,11.5,23,0,121.51342074,25.06331455,16
松山,臺北市,36,,良好,1.2,0.28,31,24,48,19,15.8,18.1,2.2,2.8,14,"2024-11-26 17:00",,0.3,11.2,29,1,121.578611,25.05,15
古亭,臺北市,31,,良好,1.1,0.33,32.5,23.9,35,13,13.2,14.4,1.2,2,57,"2024-11-26 17:00",,0.3,9.5,21,0,121.529556,25.020608,14
萬華,臺北市,28,,良好,1.7,0.35,25.1,15.3,42,13,17.6,21.3,3.7,3.2,77,"2024-11-26 17:00",,0.4,8.6,24,1,121.507972,25.046503,13
中山,臺北市,33,,良好,0.9,0.42,27.3,19.9,42,17,20.2,24.1,3.9,2,57,"2024-11-26 17:00",,0.4,10.3,24,0,121.526528,25.062361,12
士林,臺北市,28,,良好,1.3,0.26,41.8,30.4,37,11,7.8,9,1.2,1.8,130,"2024-11-26 17:00",,0.3,7,19,0,121.51666356,25.10334003,11
淡水,新北市,29,,良好,1.3,0.25,43.9,31,35,11,3.9,4.9,0.9,,,"2024-11-26 17:00",,0.3,7.6,19,1,121.449239,25.1645,10
林口,新北市,22,,良好,0.9,0.27,30.3,23.0,39,12,13.2,16.2,3,3.1,49,"2024-11-26 17:00",,0.3,5.9,22,0,121.36548982,25.07798949,9
菜寮,新北市,26,,良好,0.9,0.32,39.6,24.7,30,13,10.1,10.8,0.7,4,77,"2024-11-26 17:00",,0.4,7.9,16,0,121.481028,25.06895,8
新莊,新北市,32,,良好,1.1,0.3,36.7,22.9,42,15,9.3,10.5,1.2,4.7,70,"2024-11-26 17:00",,0.3,9.8,24,1,121.4325,25.037972,7
板橋,新北市,25,,良好,1,0.35,35.9,24.3,41,15,15.5,17.2,1.7,3.1,89,"2024-11-26 17:00",,0.4,7,20,1,121.458667,25.012972,6
土城,新北市,31,,良好,1,0.33,31.7,25.3,37,12,15.3,17.1,1.8,2,140,"2024-11-26 17:00",,0.3,9.4,24,1,121.451861,24.982528,5
新店,新北市,38,,良好,0.8,0.33,30.7,21.6,32,14,10.8,12.1,1.3,2.8,92,"2024-11-26 17:00",,0.3,11.7,22,0,121.537778,24.977222,4
萬里,新北市,67,懸浮微粒,普通,0.3,0.25,53.6,39.1,91,21,3.1,3.8,0.7,6.2,40,"2024-11-26 17:00",,0.3,12.8,67,0,121.689881,25.179667,3
汐止,新北市,32,,良好,1.2,0.24,37.6,25.9,32,15,10.5,11.7,1.2,2.7,27,"2024-11-26 17:00",,0.2,10,20,0,121.64081,25.06624,2
基隆,基隆市,31,,良好,1.1,0.27,47,33.9,39,11,4,4.5,0.4,1.4,97,"2024-11-26 17:00",,0.3,5.4,26,1,121.760056,25.129167,1
屏東(枋山),屏東縣,37,,良好,0,0.2,42.7,40.7,23,10,2.3,2.8,0.4,6.8,86,"2024-11-26 16:00",,0.1,9.7,28,0,120.651472,22.260899,313
花蓮（美崙）,花蓮縣,28,,良好,0.1,0.38,37.9,30.2,25,8,6.2,9.1,2.9,5.6,41,"2024-11-26 16:00",,0.3,7.8,20,0,121.61575076,23.97709367,312
新北(樹林),新北市,27,,良好,0.2,0.39,24.8,15.4,30,11,16.3,21.5,5.1,0.3,142,"2024-11-26 16:00",,0.4,6.8,17,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,64,細懸浮微粒,普通,1.3,0.3,62.3,47.6,42,15,6.8,8.1,1.2,1,328,"2024-11-26 16:00",,0.3,20.8,45,2,120.37722,22.35222,204
臺南（麻豆）,臺南市,43,,良好,1.4,0.3,50.2,36.5,74,14,8.3,9.2,0.8,4.4,9,"2024-11-26 16:00",,0.2,9.9,43,0,120.24583056,23.17904722,203
高雄（湖內）,高雄市,45,,良好,1.7,0.26,50.6,37.4,37,6,9.8,10.4,0.6,1.6,201,"2024-11-26 16:00",,0.2,8.8,45,1,120.24535,22.87985556,202
彰化（員林）,彰化縣,31,,良好,1.3,0.39,39.5,33.7,44,11,10.1,12.2,2.1,2.7,349,"2024-11-26 16:00",,0.3,5.5,23,1,120.56373,23.96117,201
大城,彰化縣,36,,良好,1.3,0.31,48.9,39.1,44,11,3.9,4.9,0.9,10.8,40,"2024-11-26 16:00",,0.2,6.5,36,1,120.26964167,23.85493056,85
富貴角,新北市,40,,良好,0.2,0.22,51.4,36.7,57,15,1.4,1.5,0.1,10,47,"2024-11-26 16:00",,0.2,9.4,40,0,121.53656894,25.29681695,84
